annot_gene_id,Known,Antisense,Intergenic
TALONG000094998,0.0,1.0,0.0
TALONG000094999,0.0,13.0,0.0
TALONG000095000,0.0,0.0,2.0
TALONG000095001,0.0,0.0,1.0
TALONG000095002,0.0,1.0,0.0
TALONG000095003,0.0,2.0,0.0
TALONG000095004,0.0,68.0,0.0
TALONG000095005,0.0,0.0,1.0
TALONG000095006,0.0,1.0,0.0
TALONG000095007,0.0,0.0,10.0
TALONG000095008,0.0,174.0,0.0
TALONG000095009,0.0,1.0,0.0
TALONG000095010,0.0,2.0,0.0
TALONG000095011,0.0,1.0,0.0
TALONG000095012,0.0,2.0,0.0
TALONG000095013,0.0,0.0,1.0
TALONG000095014,0.0,61.0,0.0
TALONG000095015,0.0,0.0,1.0
TALONG000095016,0.0,0.0,1.0
TALONG000095017,0.0,8.0,0.0
TALONG000095018,0.0,24.0,0.0
TALONG000095019,0.0,9.0,0.0
TALONG000095020,0.0,2.0,0.0
TALONG000095021,0.0,5.0,0.0
TALONG000095022,0.0,1.0,0.0
TALONG000095023,0.0,0.0,1.0
TALONG000095024,0.0,1.0,0.0
TALONG000095025,0.0,5.0,0.0
TALONG000095026,0.0,0.0,1.0
TALONG000095027,0.0,1.0,0.0
TALONG000095028,0.0,0.0,4.0
TALONG000095029,0.0,1.0,0.0
TALONG000095030,0.0,1.0,0.0
TALONG000095031,0.0,5.0,0.0
TALONG000095032,0.0,1.0,0.0
TALONG000095033,0.0,1.0,0.0
TALONG000095034,0.0,0.0,1.0
TALONG000095035,0.0,1.0,0.0
TALONG000095036,0.0,101.0,0.0
TALONG000095037,0.0,0.0,2.0
TALONG000095038,0.0,0.0,5.0
TALONG000095039,0.0,2.0,0.0
TALONG000095040,0.0,0.0,4.0
TALONG000095041,0.0,11.0,0.0
TALONG000095042,0.0,1.0,0.0
TALONG000095043,0.0,2.0,0.0
TALONG000095044,0.0,1.0,0.0
TALONG000095045,0.0,4.0,0.0
TALONG000095046,0.0,1.0,0.0
TALONG000095047,0.0,10.0,0.0
TALONG000095048,0.0,0.0,1.0
TALONG000095049,0.0,0.0,2.0
TALONG000095050,0.0,0.0,4.0
TALONG000095051,0.0,0.0,1.0
TALONG000095052,0.0,3.0,0.0
TALONG000095053,0.0,1.0,0.0
TALONG000095054,0.0,7.0,0.0
TALONG000095055,0.0,0.0,3.0
TALONG000095056,0.0,1.0,0.0
TALONG000095057,0.0,1.0,0.0
TALONG000095058,0.0,1.0,0.0
TALONG000095059,0.0,0.0,1.0
TALONG000095060,0.0,2.0,0.0
TALONG000095061,0.0,14.0,0.0
TALONG000095062,0.0,6.0,0.0
TALONG000095063,0.0,0.0,2.0
TALONG000095064,0.0,0.0,1.0
TALONG000095065,0.0,1.0,0.0
TALONG000095066,0.0,1.0,0.0
TALONG000095067,0.0,0.0,17.0
TALONG000095068,0.0,0.0,8.0
TALONG000095069,0.0,0.0,20.0
TALONG000095070,0.0,12.0,0.0
TALONG000095071,0.0,6.0,0.0
TALONG000095072,0.0,1.0,0.0
TALONG000095073,0.0,1.0,0.0
TALONG000095074,0.0,1.0,0.0
TALONG000095075,0.0,0.0,7.0
TALONG000095076,0.0,1.0,0.0
TALONG000095077,0.0,1.0,0.0
TALONG000095078,0.0,2.0,0.0
TALONG000095079,0.0,4.0,0.0
TALONG000095080,0.0,1.0,0.0
TALONG000095081,0.0,10.0,0.0
TALONG000095082,0.0,0.0,2.0
TALONG000095083,0.0,0.0,1.0
TALONG000095084,0.0,5.0,0.0
TALONG000095085,0.0,1.0,0.0
TALONG000095086,0.0,9.0,0.0
TALONG000095087,0.0,1.0,0.0
TALONG000095088,0.0,1.0,0.0
TALONG000095089,0.0,3.0,0.0
TALONG000095090,0.0,0.0,1.0
TALONG000095091,0.0,0.0,7.0
TALONG000095092,0.0,0.0,2.0
TALONG000095093,0.0,0.0,1.0
TALONG000095094,0.0,0.0,3.0
TALONG000095095,0.0,28.0,0.0
TALONG000095096,0.0,3.0,0.0
TALONG000095097,0.0,2.0,0.0
TALONG000095098,0.0,12.0,0.0
TALONG000095099,0.0,1.0,0.0
TALONG000095100,0.0,6.0,0.0
TALONG000095101,0.0,4.0,0.0
TALONG000095102,0.0,28.0,0.0
TALONG000095103,0.0,0.0,1.0
TALONG000095104,0.0,4.0,0.0
TALONG000095105,0.0,1.0,0.0
TALONG000095106,0.0,0.0,2.0
TALONG000095107,0.0,0.0,1.0
TALONG000095108,0.0,1.0,0.0
TALONG000095109,0.0,0.0,4.0
TALONG000095110,0.0,4.0,0.0
TALONG000095111,0.0,0.0,1.0
TALONG000095112,0.0,0.0,1.0
TALONG000095113,0.0,0.0,1.0
TALONG000095114,0.0,1.0,0.0
TALONG000095115,0.0,1.0,0.0
TALONG000095116,0.0,11.0,0.0
TALONG000095117,0.0,1.0,0.0
TALONG000095118,0.0,1.0,0.0
TALONG000095119,0.0,21.0,0.0
TALONG000095120,0.0,1.0,0.0
TALONG000095121,0.0,17.0,0.0
TALONG000095122,0.0,0.0,1.0
TALONG000095123,0.0,3.0,0.0
TALONG000095124,0.0,2.0,0.0
TALONG000095125,0.0,2.0,0.0
TALONG000095126,0.0,2.0,0.0
TALONG000095127,0.0,12.0,0.0
TALONG000095128,0.0,3.0,0.0
TALONG000095129,0.0,0.0,1.0
TALONG000095130,0.0,1.0,0.0
TALONG000095131,0.0,3.0,0.0
TALONG000095132,0.0,2.0,0.0
TALONG000095133,0.0,1.0,0.0
TALONG000095134,0.0,0.0,1.0
TALONG000095135,0.0,7.0,0.0
TALONG000095136,0.0,11.0,0.0
TALONG000095137,0.0,0.0,1.0
TALONG000095138,0.0,5.0,0.0
TALONG000095139,0.0,0.0,1.0
TALONG000095140,0.0,0.0,9.0
TALONG000095141,0.0,0.0,1.0
TALONG000095142,0.0,0.0,6.0
TALONG000095143,0.0,0.0,4.0
TALONG000095144,0.0,2.0,0.0
TALONG000095145,0.0,1.0,0.0
TALONG000095146,0.0,3.0,0.0
TALONG000095147,0.0,4.0,0.0
TALONG000095148,0.0,1.0,0.0
TALONG000095149,0.0,1.0,0.0
TALONG000095150,0.0,0.0,1.0
TALONG000095151,0.0,0.0,4.0
TALONG000095152,0.0,0.0,1.0
TALONG000095153,0.0,1.0,0.0
TALONG000095154,0.0,6.0,0.0
TALONG000095155,0.0,1.0,0.0
TALONG000095156,0.0,5.0,0.0
TALONG000095157,0.0,1.0,0.0
TALONG000095158,0.0,2.0,0.0
TALONG000095159,0.0,10.0,0.0
TALONG000095160,0.0,1.0,0.0
TALONG000095161,0.0,1.0,0.0
TALONG000095162,0.0,1.0,0.0
TALONG000095163,0.0,15.0,0.0
TALONG000095164,0.0,1.0,0.0
TALONG000095165,0.0,19.0,0.0
TALONG000095166,0.0,0.0,1.0
TALONG000095167,0.0,0.0,1.0
TALONG000095168,0.0,0.0,1.0
TALONG000095169,0.0,2.0,0.0
TALONG000095170,0.0,1.0,0.0
TALONG000095171,0.0,9.0,0.0
TALONG000095172,0.0,1.0,0.0
TALONG000095173,0.0,1.0,0.0
TALONG000095174,0.0,1.0,0.0
TALONG000095175,0.0,33.0,0.0
TALONG000095176,0.0,1.0,0.0
TALONG000095177,0.0,19.0,0.0
TALONG000095178,0.0,27.0,0.0
TALONG000095179,0.0,1.0,0.0
TALONG000095180,0.0,1.0,0.0
TALONG000095181,0.0,0.0,1.0
TALONG000095182,0.0,0.0,120.0
TALONG000095183,0.0,0.0,5.0
TALONG000095184,0.0,1.0,0.0
TALONG000095185,0.0,1.0,0.0
TALONG000095186,0.0,17.0,0.0
TALONG000095187,0.0,69.0,0.0
TALONG000095188,0.0,10.0,0.0
TALONG000095189,0.0,1.0,0.0
TALONG000095190,0.0,1.0,0.0
TALONG000095191,0.0,3.0,0.0
TALONG000095192,0.0,0.0,1.0
TALONG000095193,0.0,0.0,1.0
TALONG000095194,0.0,2.0,0.0
TALONG000095195,0.0,1.0,0.0
TALONG000095196,0.0,10.0,0.0
TALONG000095197,0.0,0.0,1.0
TALONG000095198,0.0,0.0,2.0
TALONG000095199,0.0,8.0,0.0
TALONG000095200,0.0,5.0,0.0
TALONG000095201,0.0,1.0,0.0
TALONG000095202,0.0,4.0,0.0
TALONG000095203,0.0,1.0,0.0
TALONG000095204,0.0,8.0,0.0
TALONG000095205,0.0,1.0,0.0
TALONG000095206,0.0,0.0,2.0
TALONG000095207,0.0,2.0,0.0
TALONG000095208,0.0,10.0,0.0
TALONG000095209,0.0,14.0,0.0
TALONG000095210,0.0,1.0,0.0
TALONG000095211,0.0,1.0,0.0
TALONG000095212,0.0,4.0,0.0
TALONG000095213,0.0,0.0,1.0
TALONG000095214,0.0,0.0,1.0
TALONG000095215,0.0,1.0,0.0
TALONG000095216,0.0,1.0,0.0
TALONG000095217,0.0,2.0,0.0
TALONG000095218,0.0,0.0,1.0
TALONG000095219,0.0,0.0,1.0
TALONG000095220,0.0,2.0,0.0
TALONG000095221,0.0,0.0,1.0
TALONG000095222,0.0,0.0,1.0
TALONG000095223,0.0,1.0,0.0
TALONG000095224,0.0,0.0,1.0
TALONG000095225,0.0,1.0,0.0
TALONG000095226,0.0,405.0,0.0
TALONG000095227,0.0,1.0,0.0
TALONG000095228,0.0,1.0,0.0
TALONG000095229,0.0,1.0,0.0
TALONG000095230,0.0,1.0,0.0
TALONG000095231,0.0,1.0,0.0
TALONG000095232,0.0,2.0,0.0
TALONG000095233,0.0,1.0,0.0
TALONG000095234,0.0,119.0,0.0
TALONG000095235,0.0,2.0,0.0
TALONG000095236,0.0,2.0,0.0
TALONG000095237,0.0,0.0,1.0
TALONG000095238,0.0,0.0,1.0
TALONG000095239,0.0,0.0,1.0
TALONG000095240,0.0,0.0,1.0
TALONG000095241,0.0,0.0,2.0
TALONG000095242,0.0,21.0,0.0
TALONG000095243,0.0,4.0,0.0
TALONG000095244,0.0,1.0,0.0
TALONG000095245,0.0,1.0,0.0
TALONG000095246,0.0,1.0,0.0
TALONG000095247,0.0,3.0,0.0
TALONG000095248,0.0,1.0,0.0
TALONG000095249,0.0,41.0,0.0
TALONG000095250,0.0,57.0,0.0
TALONG000095251,0.0,7.0,0.0
TALONG000095252,0.0,264.0,0.0
TALONG000095253,0.0,3.0,0.0
TALONG000095254,0.0,5.0,0.0
TALONG000095255,0.0,2.0,0.0
TALONG000095256,0.0,2.0,0.0
TALONG000095257,0.0,1.0,0.0
TALONG000095258,0.0,1.0,0.0
TALONG000095259,0.0,3.0,0.0
TALONG000095260,0.0,18.0,0.0
TALONG000095261,0.0,17.0,0.0
TALONG000095262,0.0,15.0,0.0
TALONG000095263,0.0,1.0,0.0
TALONG000095264,0.0,0.0,12.0
TALONG000095265,0.0,1.0,0.0
TALONG000095266,0.0,1.0,0.0
TALONG000095267,0.0,0.0,1.0
TALONG000095268,0.0,0.0,1.0
TALONG000095269,0.0,9.0,0.0
TALONG000095270,0.0,3.0,0.0
TALONG000095271,0.0,14.0,0.0
TALONG000095272,0.0,0.0,1.0
TALONG000095273,0.0,1.0,0.0
TALONG000095274,0.0,0.0,1.0
TALONG000095275,0.0,1.0,0.0
TALONG000095276,0.0,1.0,0.0
TALONG000095277,0.0,6.0,0.0
TALONG000095278,0.0,12.0,0.0
TALONG000095279,0.0,1.0,0.0
TALONG000095280,0.0,3.0,0.0
TALONG000095281,0.0,1.0,0.0
TALONG000095282,0.0,1.0,0.0
TALONG000095283,0.0,5.0,0.0
TALONG000095284,0.0,2.0,0.0
TALONG000095285,0.0,1.0,0.0
TALONG000095286,0.0,2.0,0.0
TALONG000095287,0.0,1.0,0.0
TALONG000095288,0.0,7.0,0.0
TALONG000095289,0.0,3.0,0.0
TALONG000095290,0.0,1.0,0.0
TALONG000095291,0.0,0.0,2.0
TALONG000095292,0.0,0.0,10.0
TALONG000095293,0.0,4.0,0.0
TALONG000095294,0.0,1.0,0.0
TALONG000095295,0.0,10.0,0.0
TALONG000095296,0.0,2.0,0.0
TALONG000095297,0.0,3.0,0.0
TALONG000095298,0.0,1.0,0.0
TALONG000095299,0.0,5.0,0.0
TALONG000095300,0.0,0.0,1.0
TALONG000095301,0.0,3.0,0.0
TALONG000095302,0.0,1.0,0.0
TALONG000095303,0.0,2.0,0.0
TALONG000095304,0.0,14.0,0.0
TALONG000095305,0.0,0.0,1.0
TALONG000095306,0.0,0.0,6.0
TALONG000095307,0.0,0.0,8.0
TALONG000095308,0.0,0.0,1.0
TALONG000095309,0.0,37.0,0.0
TALONG000095310,0.0,1.0,0.0
TALONG000095311,0.0,4.0,0.0
TALONG000095312,0.0,1.0,0.0
TALONG000095313,0.0,2.0,0.0
TALONG000095314,0.0,4.0,0.0
TALONG000095315,0.0,1.0,0.0
TALONG000095316,0.0,3.0,0.0
TALONG000095317,0.0,0.0,5.0
TALONG000095318,0.0,0.0,1.0
TALONG000095319,0.0,16.0,0.0
TALONG000095320,0.0,11.0,0.0
TALONG000095321,0.0,13.0,0.0
TALONG000095322,0.0,5.0,0.0
TALONG000095323,0.0,0.0,2.0
TALONG000095324,0.0,1.0,0.0
TALONG000095325,0.0,20.0,0.0
TALONG000095326,0.0,2.0,0.0
TALONG000095327,0.0,1.0,0.0
TALONG000095328,0.0,1.0,0.0
TALONG000095329,0.0,5.0,0.0
TALONG000095330,0.0,60.0,0.0
TALONG000095331,0.0,3.0,0.0
TALONG000095332,0.0,1.0,0.0
TALONG000095333,0.0,3.0,0.0
TALONG000095334,0.0,1.0,0.0
TALONG000095335,0.0,19.0,0.0
TALONG000095336,0.0,1.0,0.0
TALONG000095337,0.0,3.0,0.0
TALONG000095338,0.0,0.0,1.0
TALONG000095339,0.0,2.0,0.0
TALONG000095340,0.0,1.0,0.0
TALONG000095341,0.0,1.0,0.0
TALONG000095342,0.0,6.0,0.0
TALONG000095343,0.0,10.0,0.0
TALONG000095344,0.0,2.0,0.0
TALONG000095345,0.0,1.0,0.0
TALONG000095346,0.0,1.0,0.0
TALONG000095347,0.0,39.0,0.0
TALONG000095348,0.0,2.0,0.0
TALONG000095349,0.0,0.0,1.0
TALONG000095350,0.0,1.0,0.0
TALONG000095351,0.0,2.0,0.0
TALONG000095352,0.0,7.0,0.0
TALONG000095353,0.0,1.0,0.0
TALONG000095354,0.0,1.0,0.0
TALONG000095355,0.0,4.0,0.0
TALONG000095356,0.0,14.0,0.0
TALONG000095357,0.0,2.0,0.0
TALONG000095358,0.0,12.0,0.0
TALONG000095359,0.0,12.0,0.0
TALONG000095360,0.0,2.0,0.0
TALONG000095361,0.0,0.0,8.0
TALONG000095362,0.0,21.0,0.0
TALONG000095363,0.0,4.0,0.0
TALONG000095364,0.0,7.0,0.0
TALONG000095365,0.0,13.0,0.0
TALONG000095366,0.0,1.0,0.0
TALONG000095367,0.0,1.0,0.0
TALONG000095368,0.0,1.0,0.0
TALONG000095369,0.0,2.0,0.0
TALONG000095370,0.0,1.0,0.0
TALONG000095371,0.0,9.0,0.0
TALONG000095372,0.0,1.0,0.0
TALONG000095373,0.0,3.0,0.0
TALONG000095374,0.0,2.0,0.0
TALONG000095375,0.0,3.0,0.0
TALONG000095376,0.0,2.0,0.0
TALONG000095377,0.0,1.0,0.0
TALONG000095378,0.0,2.0,0.0
TALONG000095379,0.0,5.0,0.0
TALONG000095380,0.0,8.0,0.0
TALONG000095381,0.0,1.0,0.0
TALONG000095382,0.0,5.0,0.0
TALONG000095383,0.0,1.0,0.0
TALONG000095384,0.0,1.0,0.0
TALONG000095385,0.0,0.0,1.0
TALONG000095386,0.0,0.0,1.0
TALONG000095387,0.0,0.0,2.0
TALONG000095388,0.0,1.0,0.0
TALONG000095389,0.0,1.0,0.0
TALONG000095390,0.0,1.0,0.0
TALONG000095391,0.0,4.0,0.0
TALONG000095392,0.0,4.0,0.0
TALONG000095393,0.0,0.0,1.0
TALONG000095394,0.0,0.0,1.0
TALONG000095395,0.0,2.0,0.0
TALONG000095396,0.0,19.0,0.0
TALONG000095397,0.0,1.0,0.0
TALONG000095398,0.0,0.0,1.0
TALONG000095399,0.0,0.0,1.0
TALONG000095400,0.0,1.0,0.0
TALONG000095401,0.0,119.0,0.0
TALONG000095402,0.0,1.0,0.0
TALONG000095403,0.0,9.0,0.0
TALONG000095404,0.0,1.0,0.0
TALONG000095405,0.0,0.0,2.0
TALONG000095406,0.0,1.0,0.0
TALONG000095407,0.0,6.0,0.0
TALONG000095408,0.0,1.0,0.0
TALONG000095409,0.0,1.0,0.0
TALONG000095410,0.0,515.0,0.0
TALONG000095411,0.0,3.0,0.0
TALONG000095412,0.0,29.0,0.0
TALONG000095413,0.0,6.0,0.0
TALONG000095414,0.0,13.0,0.0
TALONG000095415,0.0,2.0,0.0
TALONG000095416,0.0,29.0,0.0
TALONG000095417,0.0,4.0,0.0
TALONG000095418,0.0,4.0,0.0
TALONG000095419,0.0,1.0,0.0
TALONG000095420,0.0,1.0,0.0
TALONG000095421,0.0,1.0,0.0
TALONG000095422,0.0,4.0,0.0
TALONG000095423,0.0,1.0,0.0
TALONG000095424,0.0,107.0,0.0
TALONG000095425,0.0,1.0,0.0
TALONG000095426,0.0,1.0,0.0
TALONG000095427,0.0,0.0,15.0
TALONG000095428,0.0,1.0,0.0
TALONG000095429,0.0,0.0,1.0
TALONG000095430,0.0,0.0,1.0
TALONG000095431,0.0,1.0,0.0
TALONG000095432,0.0,0.0,9.0
TALONG000095433,0.0,0.0,1.0
TALONG000095434,0.0,0.0,1.0
TALONG000095435,0.0,0.0,6.0
TALONG000095436,0.0,1.0,0.0
TALONG000095437,0.0,3.0,0.0
TALONG000095438,0.0,37.0,0.0
TALONG000095439,0.0,0.0,4.0
TALONG000095440,0.0,11.0,0.0
TALONG000095441,0.0,2.0,0.0
TALONG000095442,0.0,2.0,0.0
TALONG000095443,0.0,1.0,0.0
TALONG000095444,0.0,0.0,1.0
TALONG000095445,0.0,1.0,0.0
TALONG000095446,0.0,14.0,0.0
TALONG000095447,0.0,1.0,0.0
TALONG000095448,0.0,1.0,0.0
TALONG000095449,0.0,54.0,0.0
TALONG000095450,0.0,6.0,0.0
TALONG000095451,0.0,0.0,1.0
TALONG000095452,0.0,15.0,0.0
TALONG000095453,0.0,1.0,0.0
TALONG000095454,0.0,1.0,0.0
TALONG000095455,0.0,2.0,0.0
TALONG000095456,0.0,2.0,0.0
TALONG000095457,0.0,3.0,0.0
TALONG000095458,0.0,1.0,0.0
TALONG000095459,0.0,0.0,1.0
TALONG000095460,0.0,4.0,0.0
TALONG000095461,0.0,0.0,1.0
TALONG000095462,0.0,1.0,0.0
TALONG000095463,0.0,1.0,0.0
TALONG000095464,0.0,0.0,10.0
TALONG000095465,0.0,0.0,1.0
TALONG000095466,0.0,60.0,0.0
TALONG000095467,0.0,0.0,3.0
TALONG000095468,0.0,0.0,1.0
TALONG000095469,0.0,0.0,1.0
TALONG000095470,0.0,9.0,0.0
TALONG000095471,0.0,5.0,0.0
TALONG000095472,0.0,2.0,0.0
TALONG000095473,0.0,4.0,0.0
TALONG000095474,0.0,26.0,0.0
TALONG000095475,0.0,0.0,1.0
TALONG000095476,0.0,0.0,1.0
TALONG000095477,0.0,1.0,0.0
TALONG000095478,0.0,1.0,0.0
TALONG000095479,0.0,1.0,0.0
TALONG000095480,0.0,4.0,0.0
TALONG000095481,0.0,2.0,0.0
TALONG000095482,0.0,4.0,0.0
TALONG000095483,0.0,0.0,2.0
TALONG000095484,0.0,1.0,0.0
TALONG000095485,0.0,9.0,0.0
TALONG000095486,0.0,3.0,0.0
TALONG000095487,0.0,2.0,0.0
TALONG000095488,0.0,0.0,2.0
TALONG000095489,0.0,9.0,0.0
TALONG000095490,0.0,1.0,0.0
TALONG000095491,0.0,3.0,0.0
TALONG000095492,0.0,1.0,0.0
TALONG000095493,0.0,0.0,1.0
TALONG000095494,0.0,49.0,0.0
TALONG000095495,0.0,1.0,0.0
TALONG000095496,0.0,11.0,0.0
TALONG000095497,0.0,1.0,0.0
TALONG000095498,0.0,1.0,0.0
TALONG000095499,0.0,3.0,0.0
TALONG000095500,0.0,0.0,1.0
TALONG000095501,0.0,1.0,0.0
TALONG000095502,0.0,3.0,0.0
TALONG000095503,0.0,1.0,0.0
TALONG000095504,0.0,1.0,0.0
TALONG000095505,0.0,3.0,0.0
TALONG000095506,0.0,0.0,2.0
TALONG000095507,0.0,2.0,0.0
TALONG000095508,0.0,1.0,0.0
TALONG000095509,0.0,8.0,0.0
TALONG000095510,0.0,2.0,0.0
TALONG000095511,0.0,4.0,0.0
TALONG000095512,0.0,0.0,5.0
TALONG000095513,0.0,0.0,1.0
TALONG000095514,0.0,18.0,0.0
TALONG000095515,0.0,0.0,1.0
TALONG000095516,0.0,0.0,1.0
TALONG000095517,0.0,0.0,1.0
TALONG000095518,0.0,1.0,0.0
TALONG000095519,0.0,0.0,2.0
TALONG000095520,0.0,0.0,1.0
TALONG000095521,0.0,0.0,15.0
TALONG000095522,0.0,0.0,1.0
TALONG000095523,0.0,9.0,0.0
TALONG000095524,0.0,29.0,0.0
TALONG000095525,0.0,1.0,0.0
TALONG000095526,0.0,1.0,0.0
TALONG000095527,0.0,20.0,0.0
TALONG000095528,0.0,2.0,0.0
TALONG000095529,0.0,1.0,0.0
TALONG000095530,0.0,4.0,0.0
TALONG000095531,0.0,1.0,0.0
TALONG000095532,0.0,1.0,0.0
TALONG000095533,0.0,1.0,0.0
TALONG000095534,0.0,1.0,0.0
TALONG000095535,0.0,3.0,0.0
TALONG000095536,0.0,2.0,0.0
TALONG000095537,0.0,8.0,0.0
TALONG000095538,0.0,0.0,1.0
TALONG000095539,0.0,1.0,0.0
TALONG000095540,0.0,28.0,0.0
TALONG000095541,0.0,2.0,0.0
TALONG000095542,0.0,21.0,0.0
TALONG000095543,0.0,1.0,0.0
TALONG000095544,0.0,1.0,0.0
TALONG000095545,0.0,7.0,0.0
TALONG000095546,0.0,1.0,0.0
TALONG000095547,0.0,1.0,0.0
TALONG000095548,0.0,1.0,0.0
TALONG000095549,0.0,39.0,0.0
TALONG000095550,0.0,1.0,0.0
TALONG000095551,0.0,0.0,1.0
TALONG000095552,0.0,0.0,1.0
TALONG000095553,0.0,13.0,0.0
TALONG000095554,0.0,0.0,2.0
TALONG000095555,0.0,52.0,0.0
TALONG000095556,0.0,0.0,3.0
TALONG000095557,0.0,0.0,5.0
TALONG000095558,0.0,3.0,0.0
TALONG000095559,0.0,1.0,0.0
TALONG000095560,0.0,1.0,0.0
TALONG000095561,0.0,0.0,2.0
TALONG000095562,0.0,9.0,0.0
TALONG000095563,0.0,5.0,0.0
TALONG000095564,0.0,2.0,0.0
TALONG000095565,0.0,2.0,0.0
TALONG000095566,0.0,1.0,0.0
TALONG000095567,0.0,46.0,0.0
TALONG000095568,0.0,18.0,0.0
TALONG000095569,0.0,2.0,0.0
TALONG000095570,0.0,8.0,0.0
TALONG000095571,0.0,0.0,4.0
TALONG000095572,0.0,0.0,3.0
TALONG000095573,0.0,0.0,1.0
TALONG000095574,0.0,0.0,4.0
TALONG000095575,0.0,27.0,0.0
TALONG000095576,0.0,1.0,0.0
TALONG000095577,0.0,1.0,0.0
TALONG000095578,0.0,4.0,0.0
TALONG000095579,0.0,0.0,2.0
TALONG000095580,0.0,0.0,1.0
TALONG000095581,0.0,1.0,0.0
TALONG000095582,0.0,14.0,0.0
TALONG000095583,0.0,12.0,0.0
TALONG000095584,0.0,4.0,0.0
TALONG000095585,0.0,2.0,0.0
TALONG000095586,0.0,52.0,0.0
TALONG000095587,0.0,6.0,0.0
TALONG000095588,0.0,11.0,0.0
TALONG000095589,0.0,179.0,0.0
TALONG000095590,0.0,0.0,1.0
TALONG000095591,0.0,1.0,0.0
TALONG000095592,0.0,4.0,0.0
TALONG000095593,0.0,6.0,0.0
TALONG000095594,0.0,9.0,0.0
TALONG000095595,0.0,5.0,0.0
TALONG000095596,0.0,5.0,0.0
TALONG000095597,0.0,0.0,1.0
TALONG000095598,0.0,0.0,2.0
TALONG000095599,0.0,5.0,0.0
TALONG000095600,0.0,3.0,0.0
TALONG000095601,0.0,10.0,0.0
TALONG000095602,0.0,23.0,0.0
TALONG000095603,0.0,3.0,0.0
TALONG000095604,0.0,0.0,1.0
TALONG000095605,0.0,1.0,0.0
TALONG000095606,0.0,8.0,0.0
TALONG000095607,0.0,1.0,0.0
TALONG000095608,0.0,6.0,0.0
TALONG000095609,0.0,3.0,0.0
TALONG000095610,0.0,3.0,0.0
TALONG000095611,0.0,1.0,0.0
TALONG000095612,0.0,2.0,0.0
TALONG000095613,0.0,1.0,0.0
TALONG000095614,0.0,0.0,5.0
TALONG000095615,0.0,0.0,4.0
TALONG000095616,0.0,0.0,3.0
TALONG000095617,0.0,0.0,1.0
TALONG000095618,0.0,0.0,1.0
TALONG000095619,0.0,0.0,2.0
TALONG000095620,0.0,1.0,0.0
TALONG000095621,0.0,10.0,0.0
TALONG000095622,0.0,0.0,1.0
TALONG000095623,0.0,0.0,1.0
TALONG000095624,0.0,1.0,0.0
TALONG000095625,0.0,193.0,0.0
TALONG000095626,0.0,27.0,0.0
TALONG000095627,0.0,1.0,0.0
TALONG000095628,0.0,11.0,0.0
TALONG000095629,0.0,1.0,0.0
TALONG000095630,0.0,2.0,0.0
TALONG000095631,0.0,117.0,0.0
TALONG000095632,0.0,1.0,0.0
TALONG000095633,0.0,2.0,0.0
TALONG000095634,0.0,2.0,0.0
TALONG000095635,0.0,1.0,0.0
TALONG000095636,0.0,1.0,0.0
TALONG000095637,0.0,1.0,0.0
TALONG000095638,0.0,0.0,2.0
TALONG000095639,0.0,0.0,11.0
TALONG000095640,0.0,0.0,5.0
TALONG000095641,0.0,1.0,0.0
TALONG000095642,0.0,19.0,0.0
TALONG000095643,0.0,0.0,1.0
TALONG000095644,0.0,1.0,0.0
TALONG000095645,0.0,99.0,0.0
TALONG000095646,0.0,0.0,10.0
TALONG000095647,0.0,0.0,1.0
TALONG000095648,0.0,0.0,7.0
TALONG000095649,0.0,0.0,1.0
TALONG000095650,0.0,2.0,0.0
TALONG000095651,0.0,15.0,0.0
TALONG000095652,0.0,0.0,1.0
TALONG000095653,0.0,0.0,5.0
TALONG000095654,0.0,4.0,0.0
TALONG000095655,0.0,1.0,0.0
TALONG000095656,0.0,10.0,0.0
TALONG000095657,0.0,6.0,0.0
TALONG000095658,0.0,5.0,0.0
TALONG000095659,0.0,4.0,0.0
TALONG000095660,0.0,16.0,0.0
TALONG000095661,0.0,1.0,0.0
TALONG000095662,0.0,1.0,0.0
TALONG000095663,0.0,0.0,1.0
TALONG000095664,0.0,0.0,1.0
TALONG000095665,0.0,36.0,0.0
TALONG000095666,0.0,1.0,0.0
TALONG000095667,0.0,2.0,0.0
TALONG000095668,0.0,1.0,0.0
TALONG000095669,0.0,6.0,0.0
TALONG000095670,0.0,4.0,0.0
TALONG000095671,0.0,1.0,0.0
TALONG000095672,0.0,0.0,1.0
TALONG000095673,0.0,1.0,0.0
TALONG000095674,0.0,2.0,0.0
TALONG000095675,0.0,0.0,5.0
TALONG000095676,0.0,30.0,0.0
TALONG000095677,0.0,34.0,0.0
TALONG000095678,0.0,1.0,0.0
TALONG000095679,0.0,7.0,0.0
TALONG000095680,0.0,4.0,0.0
TALONG000095681,0.0,4.0,0.0
TALONG000095682,0.0,4.0,0.0
TALONG000095683,0.0,1.0,0.0
TALONG000095684,0.0,27.0,0.0
TALONG000095685,0.0,3.0,0.0
TALONG000095686,0.0,1.0,0.0
TALONG000095687,0.0,2.0,0.0
TALONG000095688,0.0,1.0,0.0
TALONG000095689,0.0,6.0,0.0
TALONG000095690,0.0,0.0,2.0
TALONG000095691,0.0,1.0,0.0
TALONG000095692,0.0,31.0,0.0
TALONG000095693,0.0,10.0,0.0
TALONG000095694,0.0,211.0,0.0
TALONG000095695,0.0,1.0,0.0
