match_type,gene
symbol,Exog
symbol,Exosc1
symbol,Exosc10
symbol,Exosc2
symbol,Exosc3
symbol,Exosc4
symbol,Exosc5
symbol,Exosc7
symbol,Exosc8
symbol,Exosc9
symbol,Ext1
symbol,Ext2
symbol,Extl1
symbol,Extl2
symbol,Extl3
symbol,Eya1
symbol,Eya2
symbol,Eya3
symbol,Eya4
symbol,Ezh1
symbol,Ezh2
symbol,Ezr
symbol,F11r
symbol,F13a1
symbol,F2
symbol,F2r
symbol,F2rl2
symbol,F3
symbol,F420014N23Rik
symbol,F5
symbol,F630040K05Rik
symbol,F630206G17Rik
symbol,F730043M19Rik
symbol,F730311O21Rik
symbol,F8
symbol,F830115B05Rik
symbol,F830208F22Rik
symbol,F8a
symbol,F930015N05Rik
symbol,Faah
symbol,Faap100
symbol,Faap20
symbol,Faap24
symbol,Fabp3
symbol,Fabp5
symbol,Fadd
symbol,Fads1
symbol,Fads2
symbol,Fads3
symbol,Fads6
symbol,Faf1
symbol,Faf2
symbol,Fah
symbol,Fahd1
symbol,Fahd2a
symbol,Faim
symbol,Faim2
symbol,Fam102a
symbol,Fam102b
symbol,Fam104a
symbol,Fam107a
symbol,Fam107b
symbol,Fam110a
symbol,Fam110b
symbol,Fam110c
symbol,Fam111a
symbol,Fam114a1
symbol,Fam114a2
symbol,Fam117a
symbol,Fam117b
symbol,Fam118a
symbol,Fam118b
symbol,Fam120a
symbol,Fam120aos
symbol,Fam120b
symbol,Fam120c
symbol,Fam122a
symbol,Fam122b
symbol,Fam124a
symbol,Fam126a
symbol,Fam126b
symbol,Fam129a
symbol,Fam129b
symbol,Fam129c
symbol,Fam131a
symbol,Fam131b
symbol,Fam131c
symbol,Fam133b
symbol,Fam135a
symbol,Fam135b
symbol,Fam136a
symbol,Fam13a
symbol,Fam13b
symbol,Fam13c
symbol,Fam149a
symbol,Fam149b
symbol,Fam151b
symbol,Fam155a
symbol,Fam160a1
symbol,Fam160a2
symbol,Fam160b1
symbol,Fam160b2
symbol,Fam161a
symbol,Fam161b
symbol,Fam162a
symbol,Fam167a
symbol,Fam168a
symbol,Fam168b
symbol,Fam169a
symbol,Fam171a1
symbol,Fam171a2
symbol,Fam171b
symbol,Fam172a
symbol,Fam173a
symbol,Fam173b
symbol,Fam174a
symbol,Fam178b
symbol,Fam181b
symbol,Fam185a
symbol,Fam186a
symbol,Fam186b
symbol,Fam189a1
symbol,Fam189a2
symbol,Fam189b
symbol,Fam192a
symbol,Fam193a
symbol,Fam193b
symbol,Fam198b
symbol,Fam199x
symbol,Fam19a1
symbol,Fam19a2
symbol,Fam19a5
symbol,Fam204a
symbol,Fam206a
symbol,Fam207a
symbol,Fam208a
symbol,Fam208b
symbol,Fam20a
symbol,Fam20b
symbol,Fam20c
symbol,Fam210a
symbol,Fam210b
symbol,Fam213a
symbol,Fam214a
symbol,Fam214b
symbol,Fam216a
symbol,Fam219a
symbol,Fam219b
symbol,Fam220a
symbol,Fam221a
symbol,Fam222b
symbol,Fam227a
symbol,Fam227b
symbol,Fam228b
symbol,Fam229b
symbol,Fam234a
symbol,Fam234b
symbol,Fam241a
symbol,Fam241b
symbol,Fam32a
symbol,Fam3a
symbol,Fam3c
symbol,Fam43a
symbol,Fam45a
symbol,Fam49b
symbol,Fam50a
symbol,Fam53a
symbol,Fam53b
symbol,Fam53c
symbol,Fam57a
symbol,Fam57b
symbol,Fam69a
symbol,Fam69b
symbol,Fam71b
symbol,Fam71e1
symbol,Fam71f1
symbol,Fam72a
symbol,Fam76a
symbol,Fam76b
symbol,Fam78b
symbol,Fam81a
symbol,Fam83b
symbol,Fam83d
symbol,Fam83h
symbol,Fam84a
symbol,Fam84b
symbol,Fam89a
symbol,Fam89b
symbol,Fam8a1
symbol,Fam91a1
symbol,Fam92a
symbol,Fam98a
symbol,Fam98b
symbol,Fam98c
symbol,Fan1
symbol,Fanca
symbol,Fancb
symbol,Fancc
symbol,Fancd2
symbol,Fance
symbol,Fancf
symbol,Fancg
symbol,Fanci
symbol,Fancl
symbol,Fancm
symbol,Fank1
symbol,Far1
symbol,Far1os
symbol,Far2
symbol,Farp1
symbol,Farp2
symbol,Fars2
symbol,Farsa
symbol,Farsb
symbol,Fas
symbol,Fasn
symbol,Fastk
symbol,Fastkd1
symbol,Fastkd2
symbol,Fastkd3
symbol,Fastkd5
symbol,Fat1
symbol,Fat2
symbol,Fat3
symbol,Fat4
symbol,Fau
symbol,Faxc
symbol,Fbf1
symbol,Fbh1
symbol,Fbl
symbol,Fblim1
symbol,Fbln1
symbol,Fbln2
symbol,Fbln5
symbol,Fbln7
symbol,Fbn1
symbol,Fbrs
symbol,Fbrsl1
symbol,Fbxl12
symbol,Fbxl12os
symbol,Fbxl13
symbol,Fbxl14
symbol,Fbxl15
symbol,Fbxl16
symbol,Fbxl17
symbol,Fbxl18
symbol,Fbxl19
symbol,Fbxl2
symbol,Fbxl20
symbol,Fbxl22
symbol,Fbxl3
symbol,Fbxl4
symbol,Fbxl5
symbol,Fbxl6
symbol,Fbxl7
symbol,Fbxl8
symbol,Fbxo10
symbol,Fbxo11
symbol,Fbxo15
symbol,Fbxo16
symbol,Fbxo17
symbol,Fbxo21
symbol,Fbxo22
symbol,Fbxo24
symbol,Fbxo25
symbol,Fbxo28
symbol,Fbxo3
symbol,Fbxo30
symbol,Fbxo31
symbol,Fbxo32
symbol,Fbxo33
symbol,Fbxo34
symbol,Fbxo36
symbol,Fbxo38
symbol,Fbxo4
symbol,Fbxo42
symbol,Fbxo44
symbol,Fbxo45
symbol,Fbxo46
symbol,Fbxo47
symbol,Fbxo48
symbol,Fbxo5
symbol,Fbxo6
symbol,Fbxo7
symbol,Fbxo8
symbol,Fbxo9
symbol,Fbxw10
symbol,Fbxw11
symbol,Fbxw17
symbol,Fbxw2
symbol,Fbxw4
symbol,Fbxw5
symbol,Fbxw7
symbol,Fbxw8
symbol,Fbxw9
symbol,Fcer1g
symbol,Fcf1
symbol,Fcgr4
symbol,Fcgrt
symbol,Fcho2
symbol,Fchsd1
symbol,Fchsd2
symbol,Fcna
symbol,Fcnaos
symbol,Fdft1
symbol,Fdps
symbol,Fdx1
symbol,Fdx1l
symbol,Fdxacb1
symbol,Fdxr
symbol,Fech
symbol,Fem1a
symbol,Fem1b
symbol,Fem1c
symbol,Fen1
symbol,Fer
symbol,Fer1l5
symbol,Fer1l6
symbol,Fermt2
symbol,Fermt3
symbol,Fes
symbol,Fetub
symbol,Fez1
symbol,Fez2
symbol,Fgd1
symbol,Fgd2
symbol,Fgd3
symbol,Fgd4
symbol,Fgd6
symbol,Fgf1
symbol,Fgf10
symbol,Fgf11
symbol,Fgf13
symbol,Fgf14
symbol,Fgf15
symbol,Fgf2
symbol,Fgf20
symbol,Fgf21
symbol,Fgf5
symbol,Fgf7
symbol,Fgf9
symbol,Fgfbp1
symbol,Fgfbp3
symbol,Fgfr1
symbol,Fgfr1op
symbol,Fgfr1op2
symbol,Fgfr2
symbol,Fgfr3
symbol,Fgfr4
symbol,Fgfrl1
symbol,Fggy
symbol,Fgl2
symbol,Fh1
symbol,Fhdc1
symbol,Fhit
symbol,Fhl1
symbol,Fhl2
symbol,Fhl3
symbol,Fhl4
symbol,Fhod1
symbol,Fhod3
symbol,Fibcd1
symbol,Fibin
symbol,Fibp
symbol,Ficd
symbol,Fig4
symbol,Fign
symbol,Fignl1
symbol,Filip1
symbol,Filip1l
symbol,Fip1l1
symbol,Firre
symbol,Fis1
symbol,Fitm2
symbol,Fiz1
symbol,Fjx1
symbol,Fkbp10
symbol,Fkbp11
symbol,Fkbp14
symbol,Fkbp15
symbol,Fkbp1a
symbol,Fkbp1b
symbol,Fkbp2
symbol,Fkbp3
symbol,Fkbp4
symbol,Fkbp5
symbol,Fkbp7
symbol,Fkbp8
symbol,Fkbp9
symbol,Fkbpl
symbol,Fkrp
symbol,Fktn
symbol,Flad1
symbol,Flcn
symbol,Flii
symbol,Flna
symbol,Flnb
symbol,Flnc
symbol,Flot1
symbol,Flot2
symbol,Flrt1
symbol,Flrt2
symbol,Flt1
symbol,Flt3l
symbol,Flvcr1
symbol,Flvcr2
symbol,Flywch1
symbol,Flywch2
symbol,Fmc1
symbol,Fmn1
symbol,Fmn2
symbol,Fmnl1
symbol,Fmnl2
symbol,Fmnl3
symbol,Fmo1
symbol,Fmo5
symbol,Fmr1
symbol,Fmr1os
symbol,Fn1
symbol,Fn3krp
symbol,Fnbp1
symbol,Fnbp1l
symbol,Fnbp4
symbol,Fndc1
symbol,Fndc10
symbol,Fndc3a
symbol,Fndc3b
symbol,Fndc4
symbol,Fndc5
symbol,Fndc7
symbol,Fnip1
symbol,Fnip2
symbol,Fnta
symbol,Fntb
symbol,Focad
symbol,Folh1
symbol,Fopnl
symbol,Fos
symbol,Fosb
symbol,Fosl1
symbol,Fosl2
symbol,Foxa2
symbol,Foxa3
symbol,Foxc1
symbol,Foxc2
symbol,Foxd2
symbol,Foxd2os
symbol,Foxf2
symbol,Foxj2
symbol,Foxj3
symbol,Foxk1
symbol,Foxk2
symbol,Foxl1
symbol,Foxm1
symbol,Foxn2
symbol,Foxn3
symbol,Foxo1
symbol,Foxo3
symbol,Foxo4
symbol,Foxo6
symbol,Foxp1
symbol,Foxp4
symbol,Foxq1
symbol,Foxred1
symbol,Foxred2
symbol,Foxs1
symbol,Fpgs
symbol,Fpgt
symbol,Fra10ac1
symbol,Fras1
symbol,Frat2
symbol,Frem1
symbol,Frg1
symbol,Frg2f1
symbol,Frk
symbol,Frmd3
symbol,Frmd4a
symbol,Frmd4b
symbol,Frmd5
symbol,Frmd6
symbol,Frmd8
symbol,Frmd8os
symbol,Frmpd1
symbol,Frmpd4
symbol,Frrs1
symbol,Frs2
symbol,Frs3
symbol,Fry
symbol,Fryl
symbol,Fsbp
symbol,Fscn1
symbol,Fsd1l
symbol,Fsip1
symbol,Fst
symbol,Fstl1
symbol,Fstl3
symbol,Fstl4
symbol,Fth1
symbol,Ftl1
symbol,Fto
symbol,Ftsj1
symbol,Ftsj3
symbol,Ftx
symbol,Fubp1
symbol,Fubp3
symbol,Fuca1
symbol,Fuca2
symbol,Fuk
symbol,Fundc1
symbol,Fundc2
symbol,Fuom
symbol,Furin
symbol,Fus
symbol,Fut10
symbol,Fut11
symbol,Fut4
symbol,Fut8
symbol,Fut9
symbol,Fuz
symbol,Fxn
symbol,Fxr1
symbol,Fxr2
symbol,Fxyd4
symbol,Fxyd5
symbol,Fyb
symbol,Fyb2
symbol,Fyco1
symbol,Fyn
symbol,Fyttd1
symbol,Fzd1
symbol,Fzd2
symbol,Fzd3
symbol,Fzd4
symbol,Fzd5
symbol,Fzd6
symbol,Fzd7
symbol,Fzd8
symbol,Fzd9
symbol,Fzr1
symbol,G0s2
symbol,G2e3
symbol,G3bp1
symbol,G3bp2
symbol,G430095P16Rik
symbol,G530011O06Rik
symbol,G630018N14Rik
symbol,G630064G18Rik
symbol,G6pc3
symbol,G6pdx
symbol,G730003C15Rik
symbol,G730013B05Rik
symbol,G930009F23Rik
symbol,Gaa
symbol,Gab1
symbol,Gab2
symbol,Gab3
symbol,Gabarap
symbol,Gabarapl1
symbol,Gabarapl2
symbol,Gabbr1
symbol,Gabbr2
symbol,Gabpa
symbol,Gabpb1
symbol,Gabpb2
symbol,Gabra1
symbol,Gabrb1
symbol,Gabrb2
symbol,Gabre
symbol,Gabrg3
symbol,Gabrr2
symbol,Gadd45a
symbol,Gadd45b
symbol,Gadd45g
symbol,Gadd45gip1
symbol,Gadl1
symbol,Gak
symbol,Gal3st2b
symbol,Galc
symbol,Gale
symbol,Galk1
symbol,Galk2
symbol,Galm
symbol,Galns
symbol,Galnt1
symbol,Galnt10
symbol,Galnt11
symbol,Galnt12
symbol,Galnt15
symbol,Galnt16
symbol,Galnt18
symbol,Galnt2
symbol,Galnt4
symbol,Galnt6
symbol,Galnt7
symbol,Galnt9
symbol,Galntl6
symbol,Galr2
symbol,Galt
symbol,Gamt
symbol,Gan
symbol,Ganab
symbol,Ganc
symbol,Gap43
symbol,Gapdh
symbol,Gapdhs
symbol,Gapvd1
symbol,Gar1
symbol,Garem1
symbol,Garem2
symbol,Garnl3
symbol,Gars
symbol,Gart
symbol,Gas1
symbol,Gas2
symbol,Gas2l1
symbol,Gas2l3
symbol,Gas5
symbol,Gas6
symbol,Gas7
symbol,Gas8
symbol,Gata2
symbol,Gata3
symbol,Gata4
symbol,Gatad1
symbol,Gatad2a
symbol,Gatad2b
symbol,Gatb
symbol,Gatc
symbol,Gatd1
symbol,Gatm
symbol,Gba
symbol,Gba2
symbol,Gbe1
symbol,Gbf1
symbol,Gbp2
symbol,Gbp2b
symbol,Gbp3
symbol,Gbp7
symbol,Gbp9
symbol,Gbx1
symbol,Gca
symbol,Gcat
symbol,Gcc1
symbol,Gcc2
symbol,Gcdh
symbol,Gcfc2
symbol,Gch1
symbol,Gchfr
symbol,Gclc
symbol,Gclm
symbol,Gcn1l1
symbol,Gcnt1
symbol,Gcnt2
symbol,Gcnt3
symbol,Gcnt4
symbol,Gcnt7
symbol,Gcsh
symbol,Gda
symbol,Gdap1l1
symbol,Gdap2
symbol,Gde1
symbol,Gdf11
symbol,Gdf15
symbol,Gdf9
symbol,Gdi1
symbol,Gdi2
symbol,Gdnf
symbol,Gdpd1
symbol,Gdpd3
symbol,Gdpd5
symbol,Gdpgp1
symbol,Gem
symbol,Gemin2
symbol,Gemin4
symbol,Gemin5
symbol,Gemin6
symbol,Gemin7
symbol,Gemin8
symbol,Gen1
symbol,Get4
symbol,Gfer
symbol,Gfm1
symbol,Gfm2
symbol,Gfod1
symbol,Gfod2
symbol,Gfpt1
symbol,Gfra1
symbol,Gfra2
symbol,Gfra4
symbol,Gga1
symbol,Gga2
symbol,Gga3
symbol,Ggact
symbol,Ggct
symbol,Ggcx
symbol,Ggh
symbol,Ggn
symbol,Ggnbp1
symbol,Ggnbp2
symbol,Ggps1
symbol,Ggt7
symbol,Ggta1
symbol,Ghdc
symbol,Ghitm
symbol,Ghr
symbol,Ghrl
symbol,Gid4
symbol,Gid8
symbol,Gigyf1
symbol,Gigyf2
symbol,Gin1
symbol,Ginm1
symbol,Gins1
symbol,Gins2
symbol,Gins3
symbol,Gins4
symbol,Gipc1
symbol,Gipc2
symbol,Git1
symbol,Git2
symbol,Gja1
symbol,Gja3
symbol,Gja5
symbol,Gjb2
symbol,Gjb3
symbol,Gjb4
symbol,Gjb5
symbol,Gjc1
symbol,Gk
symbol,Gk5
symbol,Gkap1
symbol,Gla
symbol,Glb1
symbol,Glb1l
symbol,Glcci1
symbol,Glce
symbol,Gldc
symbol,Gle1
symbol,Glg1
symbol,Gli1
symbol,Gli2
symbol,Gli3
symbol,Glipr1
symbol,Glipr2
symbol,Glis2
symbol,Glis3
symbol,Glmn
symbol,Glmp
symbol,Glo1
symbol,Glod4
symbol,Glp1r
symbol,Glp2r
symbol,Glrb
symbol,Glrp1
symbol,Glrx
symbol,Glrx2
symbol,Glrx3
symbol,Glrx5
symbol,Gls
symbol,Gls2
symbol,Glt28d2
symbol,Glt8d1
symbol,Glt8d2
symbol,Gltp
symbol,Glud1
symbol,Glul
symbol,Glyat
symbol,Glyctk
symbol,Glyr1
symbol,Gm10010
symbol,Gm10031
symbol,Gm10033
symbol,Gm10044
symbol,Gm10060
symbol,Gm10069
symbol,Gm10093
symbol,Gm10101
symbol,Gm10110
symbol,Gm10125
symbol,Gm10130
symbol,Gm10135
symbol,Gm10136
symbol,Gm10138
symbol,Gm10143
symbol,Gm10209
symbol,Gm10247
symbol,Gm10260
symbol,Gm10271
symbol,Gm10275
symbol,Gm10277
symbol,Gm10288
symbol,Gm10353
symbol,Gm10371
symbol,Gm10373
symbol,Gm10389
symbol,Gm10390
symbol,Gm10419
symbol,Gm10421
symbol,Gm10434
symbol,Gm10461
symbol,Gm10501
symbol,Gm10509
symbol,Gm10516
symbol,Gm10524
symbol,Gm10532
symbol,Gm10548
symbol,Gm10550
symbol,Gm10557
symbol,Gm10561
symbol,Gm10563
symbol,Gm10575
symbol,Gm10602
symbol,Gm10603
symbol,Gm10614
symbol,Gm10643
symbol,Gm10644
symbol,Gm10648
symbol,Gm10653
symbol,Gm10657
symbol,Gm10658
symbol,Gm10689
symbol,Gm10698
symbol,Gm10748
symbol,Gm10762
symbol,Gm10766
symbol,Gm10767
symbol,Gm10773
symbol,Gm10778
symbol,Gm10785
symbol,Gm10791
symbol,Gm10801
symbol,Gm10814
symbol,Gm10822
symbol,Gm10847
symbol,Gm10856
symbol,Gm10874
symbol,Gm10941
symbol,Gm10964
symbol,Gm11033
symbol,Gm11110
symbol,Gm11146
symbol,Gm11149
symbol,Gm11175
symbol,Gm11201
symbol,Gm11210
symbol,Gm1123
symbol,Gm11266
symbol,Gm11290
symbol,Gm11336
symbol,Gm11365
symbol,Gm11400
symbol,Gm1141
symbol,Gm11423
symbol,Gm11427
symbol,Gm11437
symbol,Gm11457
symbol,Gm11464
symbol,Gm11465
symbol,Gm11476
symbol,Gm11478
symbol,Gm11491
symbol,Gm11508
symbol,Gm11520
symbol,Gm11523
symbol,Gm11583
symbol,Gm11592
symbol,Gm11613
symbol,Gm11629
symbol,Gm11630
symbol,Gm11639
symbol,Gm11672
symbol,Gm11685
symbol,Gm11734
symbol,Gm11739
symbol,Gm11747
symbol,Gm11751
symbol,Gm11762
symbol,Gm11767
symbol,Gm11769
symbol,Gm11772
symbol,Gm11808
symbol,Gm11816
symbol,Gm11837
symbol,Gm11839
symbol,Gm11867
symbol,Gm11868
symbol,Gm11884
symbol,Gm11906
symbol,Gm11942
symbol,Gm11944
symbol,Gm11946
symbol,Gm11969
symbol,Gm11973
symbol,Gm12002
symbol,Gm12022
symbol,Gm12059
symbol,Gm12092
symbol,Gm12111
symbol,Gm12153
symbol,Gm12158
symbol,Gm12166
symbol,Gm12183
symbol,Gm12184
symbol,Gm12185
symbol,Gm12216
symbol,Gm12227
symbol,Gm12246
symbol,Gm12248
symbol,Gm12258
symbol,Gm12264
symbol,Gm12276
symbol,Gm12279
symbol,Gm12295
symbol,Gm12316
symbol,Gm12339
symbol,Gm12352
symbol,Gm12353
symbol,Gm12359
symbol,Gm12367
symbol,Gm12439
symbol,Gm12454
symbol,Gm12473
symbol,Gm12500
symbol,Gm12522
symbol,Gm12526
symbol,Gm12536
symbol,Gm12577
symbol,Gm12592
symbol,Gm12602
symbol,Gm12607
symbol,Gm12648
symbol,Gm12655
symbol,Gm12663
symbol,Gm12666
symbol,Gm12703
symbol,Gm12705
symbol,Gm12715
symbol,Gm12743
symbol,Gm12744
symbol,Gm12758
symbol,Gm12784
symbol,Gm12786
symbol,Gm12799
symbol,Gm128
symbol,Gm12811
symbol,Gm12854
symbol,Gm12868
symbol,Gm12905
symbol,Gm12915
symbol,Gm12917
symbol,Gm12925
symbol,Gm12932
symbol,Gm12940
symbol,Gm12963
symbol,Gm12966
symbol,Gm12971
symbol,Gm12976
symbol,Gm12981
symbol,Gm12987
symbol,Gm12989
symbol,Gm12992
symbol,Gm13008
symbol,Gm13031
symbol,Gm13033
symbol,Gm13050
symbol,Gm13054
symbol,Gm13056
symbol,Gm13091
symbol,Gm13092
symbol,Gm13175
symbol,Gm13187
symbol,Gm13212
symbol,Gm13230
symbol,Gm13256
symbol,Gm13264
symbol,Gm13269
symbol,Gm13270
symbol,Gm13274
symbol,Gm13340
symbol,Gm13375
symbol,Gm13381
symbol,Gm13387
symbol,Gm13394
symbol,Gm13402
symbol,Gm13405
symbol,Gm13408
symbol,Gm13421
symbol,Gm13423
symbol,Gm13427
symbol,Gm13436
symbol,Gm13443
symbol,Gm13456
symbol,Gm13470
symbol,Gm13483
symbol,Gm13509
symbol,Gm13523
symbol,Gm13524
symbol,Gm13535
symbol,Gm13542
symbol,Gm13554
symbol,Gm13562
symbol,Gm13563
symbol,Gm13571
symbol,Gm13594
symbol,Gm13610
symbol,Gm13622
symbol,Gm13684
symbol,Gm13710
symbol,Gm13758
symbol,Gm13778
symbol,Gm13780
symbol,Gm13827
symbol,Gm13830
symbol,Gm13919
symbol,Gm13932
symbol,Gm13936
symbol,Gm13938
symbol,Gm13972
symbol,Gm13986
symbol,Gm13999
symbol,Gm14002
symbol,Gm14005
symbol,Gm14010
symbol,Gm14018
symbol,Gm14022
symbol,Gm14023
symbol,Gm14027
symbol,Gm14051
symbol,Gm14057
symbol,Gm14064
symbol,Gm14066
symbol,Gm14091
symbol,Gm14097
symbol,Gm14137
symbol,Gm14139
symbol,Gm14150
symbol,Gm14154
symbol,Gm14164
symbol,Gm14167
symbol,Gm14221
symbol,Gm14230
symbol,Gm14232
symbol,Gm14233
symbol,Gm14286
symbol,Gm14292
symbol,Gm14295
symbol,Gm14305
symbol,Gm14322
symbol,Gm14325
symbol,Gm14326
symbol,Gm14327
symbol,Gm14373
symbol,Gm14377
symbol,Gm14399
symbol,Gm14403
symbol,Gm14410
symbol,Gm14418
symbol,Gm14443
symbol,Gm14453
symbol,Gm14471
symbol,Gm14488
symbol,Gm14539
symbol,Gm14540
symbol,Gm14546
symbol,Gm14547
symbol,Gm14634
symbol,Gm14635
symbol,Gm14636
symbol,Gm14643
symbol,Gm14798
symbol,Gm14820
symbol,Gm14827
symbol,Gm14858
symbol,Gm14966
symbol,Gm14968
symbol,Gm14978
symbol,Gm15063
symbol,Gm15097
symbol,Gm15155
symbol,Gm15178
symbol,Gm15179
symbol,Gm15186
symbol,Gm15218
symbol,Gm15222
symbol,Gm15246
symbol,Gm15247
symbol,Gm15265
symbol,Gm15283
symbol,Gm15336
symbol,Gm15337
symbol,Gm15345
symbol,Gm15347
symbol,Gm15398
symbol,Gm15402
symbol,Gm15404
symbol,Gm15406
symbol,Gm15413
symbol,Gm15417
symbol,Gm15418
symbol,Gm15419
symbol,Gm15421
symbol,Gm15423
symbol,Gm15427
symbol,Gm15441
symbol,Gm15446
symbol,Gm15459
symbol,Gm15473
symbol,Gm15481
symbol,Gm15486
symbol,Gm15489
symbol,Gm15491
symbol,Gm15492
symbol,Gm15494
symbol,Gm15500
symbol,Gm15506
symbol,Gm15510
symbol,Gm15522
symbol,Gm15527
symbol,Gm15535
symbol,Gm15541
symbol,Gm15542
symbol,Gm15545
symbol,Gm15559
symbol,Gm15563
symbol,Gm15567
symbol,Gm15581
symbol,Gm15584
symbol,Gm15614
symbol,Gm15638
symbol,Gm15645
symbol,Gm15663
symbol,Gm15672
symbol,Gm15675
symbol,Gm15687
symbol,Gm15694
symbol,Gm15696
symbol,Gm15697
symbol,Gm15701
symbol,Gm15706
symbol,Gm15708
symbol,Gm15722
symbol,Gm15723
symbol,Gm15726
symbol,Gm15728
symbol,Gm15738
symbol,Gm15747
symbol,Gm15759
symbol,Gm15760
symbol,Gm15764
symbol,Gm15772
symbol,Gm15777
symbol,Gm15787
symbol,Gm15788
symbol,Gm15802
symbol,Gm15816
symbol,Gm15834
symbol,Gm15853
symbol,Gm15860
symbol,Gm15867
symbol,Gm15879
symbol,Gm15886
symbol,Gm15890
symbol,Gm15892
symbol,Gm15903
symbol,Gm15910
symbol,Gm15920
symbol,Gm15927
symbol,Gm15934
symbol,Gm15938
symbol,Gm15952
symbol,Gm15956
symbol,Gm15964
symbol,Gm15976
symbol,Gm15978
symbol,Gm15983
symbol,Gm15991
symbol,Gm16000
symbol,Gm16008
symbol,Gm16023
symbol,Gm16033
symbol,Gm16045
symbol,Gm16046
symbol,Gm16053
symbol,Gm16054
symbol,Gm16059
symbol,Gm16060
symbol,Gm16062
symbol,Gm16066
symbol,Gm16068
symbol,Gm16090
symbol,Gm16091
symbol,Gm16093
symbol,Gm16096
symbol,Gm16098
symbol,Gm16104
symbol,Gm16122
symbol,Gm16124
symbol,Gm16126
symbol,Gm16140
symbol,Gm16141
symbol,Gm16144
symbol,Gm16153
symbol,Gm16156
symbol,Gm16159
symbol,Gm16163
symbol,Gm16170
symbol,Gm16172
symbol,Gm16174
symbol,Gm16178
symbol,Gm16185
symbol,Gm16189
symbol,Gm16193
symbol,Gm16196
symbol,Gm16200
symbol,Gm16201
symbol,Gm16229
symbol,Gm16235
symbol,Gm16251
symbol,Gm16253
symbol,Gm16262
symbol,Gm16268
symbol,Gm16272
symbol,Gm16277
symbol,Gm16278
symbol,Gm16279
symbol,Gm16283
symbol,Gm16286
symbol,Gm16287
symbol,Gm16299
symbol,Gm16316
symbol,Gm16332
symbol,Gm16343
symbol,Gm16365
symbol,Gm16433
symbol,Gm16536
symbol,Gm16537
symbol,Gm16538
symbol,Gm16541
symbol,Gm16549
symbol,Gm16552
symbol,Gm16568
symbol,Gm16572
symbol,Gm16573
symbol,Gm16576
symbol,Gm16580
symbol,Gm16589
symbol,Gm16596
symbol,Gm16599
symbol,Gm16617
symbol,Gm16618
symbol,Gm16638
symbol,Gm16675
symbol,Gm16685
symbol,Gm16712
symbol,Gm16725
symbol,Gm16726
symbol,Gm1673
symbol,Gm16740
symbol,Gm16751
symbol,Gm16754
symbol,Gm16759
symbol,Gm16794
symbol,Gm16833
symbol,Gm16835
symbol,Gm16845
symbol,Gm16853
symbol,Gm16861
symbol,Gm16892
symbol,Gm16897
symbol,Gm16907
symbol,Gm16933
symbol,Gm16973
symbol,Gm16982
symbol,Gm16984
symbol,Gm17018
symbol,Gm17029
symbol,Gm17035
symbol,Gm17036
symbol,Gm17056
symbol,Gm17057
symbol,Gm17058
symbol,Gm17077
symbol,Gm17080
symbol,Gm17084
symbol,Gm17090
symbol,Gm17092
symbol,Gm17094
symbol,Gm17103
symbol,Gm17106
symbol,Gm17110
symbol,Gm17114
symbol,Gm17122
symbol,Gm17133
symbol,Gm17135
symbol,Gm17137
symbol,Gm17178
symbol,Gm1720
symbol,Gm17201
symbol,Gm17227
symbol,Gm17231
symbol,Gm17249
symbol,Gm17251
symbol,Gm17259
symbol,Gm17275
symbol,Gm17276
symbol,Gm17315
symbol,Gm17344
symbol,Gm17349
symbol,Gm17354
symbol,Gm17359
symbol,Gm17382
symbol,Gm17396
symbol,Gm17435
symbol,Gm17477
symbol,Gm17484
symbol,Gm17491
symbol,Gm17494
symbol,Gm17501
symbol,Gm17518
symbol,Gm17529
symbol,Gm17530
symbol,Gm17545
symbol,Gm17552
symbol,Gm17586
symbol,Gm17606
symbol,Gm17638
symbol,Gm17655
symbol,Gm17690
symbol,Gm17705
symbol,Gm17809
symbol,Gm17949
symbol,Gm17971
symbol,Gm18190
symbol,Gm18194
symbol,Gm1821
symbol,Gm18212
symbol,Gm18422
symbol,Gm18728
symbol,Gm18795
symbol,Gm18821
symbol,Gm18856
symbol,Gm19040
symbol,Gm19144
symbol,Gm19195
symbol,Gm19196
symbol,Gm19221
symbol,Gm19265
symbol,Gm19276
symbol,Gm19299
symbol,Gm19327
symbol,Gm19391
symbol,Gm19409
symbol,Gm19412
symbol,Gm19426
symbol,Gm19522
symbol,Gm19552
symbol,Gm19557
symbol,Gm19569
symbol,Gm19589
symbol,Gm19605
symbol,Gm19610
symbol,Gm19667
symbol,Gm19705
symbol,Gm19710
symbol,Gm19726
symbol,Gm19744
symbol,Gm1976
symbol,Gm19817
symbol,Gm20033
symbol,Gm20036
symbol,Gm20045
symbol,Gm20075
symbol,Gm20125
symbol,Gm20139
symbol,Gm20163
symbol,Gm20186
symbol,Gm20257
symbol,Gm20274
symbol,Gm20275
symbol,Gm20300
symbol,Gm20324
symbol,Gm20337
symbol,Gm20342
symbol,Gm20388
symbol,Gm20390
symbol,Gm20400
symbol,Gm20416
symbol,Gm20422
symbol,Gm20425
symbol,Gm20427
symbol,Gm20431
symbol,Gm20456
symbol,Gm20457
symbol,Gm20458
symbol,Gm20468
symbol,Gm20470
symbol,Gm20471
symbol,Gm20472
symbol,Gm20498
symbol,Gm20503
symbol,Gm20507
